neurotransmitter,neuron_class,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
gaba,neuron16,26116,11166,17303,17433,19680,19810,17062,17192,17368,19745,17127,17390,19772,17137,False
gaba,neuron16,26116,14100,16443,16573,19929,20059,17135,17265,16508,19994,17200,16488,19987,17168,False
gaba,neuron16,26116,10803,13834,13964,20203,20333,17065,17195,13899,20268,17130,13906,20279,17120,False
gaba,neuron16,26116,20948,14772,14902,20474,20604,16511,16641,14837,20539,16576,14840,20554,16566,False
gaba,neuron16,26116,14885,14654,14784,20037,20167,16829,16959,14719,20102,16894,14719,20121,16896,False
gaba,neuron16,26116,10394364549,14528,14658,19738,19868,13465,13595,14593,19803,13530,14581,19806,13540,False
gaba,neuron16,26116,10978,14315,14445,19160,19290,18357,18487,14380,19225,18422,14397,19225,18429,False
gaba,neuron16,26116,14512288272,17219,17349,22385,22515,18117,18247,17284,22450,18182,17318,22432,18193,False
gaba,neuron16,26116,13677350898,16443,16573,19929,20059,17135,17265,16508,19994,17200,16494,20006,17192,False
gaba,neuron16,26116,20948,16852,16982,21342,21472,17188,17318,16917,21407,17253,16910,21421,17266,False
gaba,neuron16,26116,13688003720,16902,17032,21218,21348,17237,17367,16967,21283,17302,16976,21271,17303,False
gaba,neuron16,26116,11614769983,13410,13540,18358,18488,14755,14885,13475,18423,14820,13465,18388,14788,False
gaba,neuron16,26116,14501556319,15977,16107,20003,20133,17974,18104,16042,20068,18039,16026,20078,18057,False
gaba,neuron16,26116,17498,16166,16296,20246,20376,17658,17788,16231,20311,17723,16255,20314,17735,False
gaba,neuron16,26116,22803,14284,14414,19552,19682,17751,17881,14349,19617,17816,14349,19605,17827,False
gaba,neuron16,26116,20948,13653,13783,19140,19270,16007,16137,13718,19205,16072,13697,19183,16071,False
gaba,neuron16,26116,13688002778,16852,16982,21342,21472,17188,17318,16917,21407,17253,16921,21428,17253,False
gaba,neuron16,26116,20948,14785,14915,20525,20655,16603,16733,14850,20590,16668,14857,20605,16670,False
gaba,neuron16,26116,10388,14623,14753,19354,19484,18505,18635,14688,19419,18570,14683,19448,18601,False
gaba,neuron16,26116,10978,14261,14391,19622,19752,17840,17970,14326,19687,17905,14309,19694,17915,False
gaba,neuron16,26116,14087551010,14261,14391,19622,19752,17840,17970,14326,19687,17905,14317,19703,17907,False
gaba,neuron16,26116,10978,16852,16982,21342,21472,17188,17318,16917,21407,17253,16925,21419,17266,False
gaba,neuron16,26116,13688002015,16891,17021,21312,21442,17093,17223,16956,21377,17158,16941,21396,17154,False
gaba,neuron16,26116,10803,14654,14784,20037,20167,16829,16959,14719,20102,16894,14704,20102,16908,False
gaba,neuron16,26116,12453244725,14783,14913,20593,20723,15699,15829,14848,20658,15764,14827,20655,15777,False
gaba,neuron16,26116,17498,15770,15900,19755,19885,18181,18311,15835,19820,18246,15835,19787,18252,False
gaba,neuron16,26116,11551,13229,13359,18222,18352,14750,14880,13294,18287,14815,13327,18287,14844,False
gaba,neuron16,26116,163009,13570,13700,19170,19300,16063,16193,13635,19235,16128,13621,19234,16118,False
gaba,neuron16,26116,10804749523,14528,14658,19738,19868,13465,13595,14593,19803,13530,14584,19816,13525,False
gaba,neuron16,26116,16019,16454,16584,19906,20036,17200,17330,16519,19971,17265,16535,19981,17290,False
gaba,neuron17,157560,29755273666,13572,13702,30550,30680,37195,37325,13637,30615,37260,13653,30588,37273,False
gaba,neuron17,157560,18992,13542,13672,30808,30938,37086,37216,13607,30873,37151,13618,30885,37156,False
gaba,neuron17,157560,14665,12687,12817,25935,26065,39946,40076,12752,26000,40011,12770,25998,40019,False
gaba,neuron17,157560,10671,12725,12855,29417,29547,38385,38515,12790,29482,38450,12790,29500,38450,False
gaba,neuron17,157560,11103,12519,12649,33535,33665,35585,35715,12584,33600,35650,12601,33605,35652,False
gaba,neuron17,157560,11943,12560,12690,30022,30152,38791,38921,12625,30087,38856,12601,30092,38862,False
gaba,neuron17,157560,15623,11668,11798,30470,30600,37822,37952,11733,30535,37887,11748,30521,37885,False
gaba,neuron17,157560,13784,13255,13385,31596,31726,37908,38038,13320,31661,37973,13290,31684,37992,False
gaba,neuron17,157560,26079610643,11325,11455,32848,32978,32313,32443,11390,32913,32378,11392,32922,32391,False
gaba,neuron17,157560,28941637850,13438,13568,31764,31894,36161,36291,13503,31829,36226,13511,31806,36187,False
gaba,neuron17,157560,11459,12123,12253,26260,26390,34279,34409,12188,26325,34344,12204,26327,34351,False
gaba,neuron17,157560,11103,13502,13632,30575,30705,37115,37245,13567,30640,37180,13552,30651,37177,False
gaba,neuron17,157560,11943,13519,13649,31908,32038,35773,35903,13584,31973,35838,13582,31958,35850,False
gaba,neuron17,157560,17404,15591,15721,34691,34821,37835,37965,15656,34756,37900,15668,34729,37899,False
gaba,neuron17,157560,30172662428,13263,13393,31712,31842,37567,37697,13328,31777,37632,13301,31790,37649,False
gaba,neuron17,157560,12633,13255,13385,31596,31726,37908,38038,13320,31661,37973,13294,31681,38008,False
gaba,neuron17,157560,18992,15879,16009,34412,34542,35713,35843,15944,34477,35778,15940,34443,35791,False
gaba,neuron17,157560,26076072696,11325,11455,32848,32978,32313,32443,11390,32913,32378,11407,32879,32391,False
gaba,neuron17,157560,10671,12613,12743,29322,29452,39645,39775,12678,29387,39710,12693,29380,39704,False
gaba,neuron17,157560,18992,12519,12649,33535,33665,35585,35715,12584,33600,35650,12576,33591,35677,False
gaba,neuron17,157560,154399,13272,13402,31711,31841,37453,37583,13337,31776,37518,13323,31785,37522,False
gaba,neuron17,157560,30172663706,13263,13393,31712,31842,37567,37697,13328,31777,37632,13316,31793,37613,False
gaba,neuron17,157560,26079611212,11371,11501,32876,33006,32302,32432,11436,32941,32367,11421,32919,32386,False
gaba,neuron17,157560,30982723858,12560,12690,30022,30152,38791,38921,12625,30087,38856,12628,30066,38875,False
gaba,neuron17,157560,157964,13502,13632,30575,30705,37115,37245,13567,30640,37180,13561,30641,37163,False
gaba,neuron17,157560,11171,13471,13601,30866,30996,37126,37256,13536,30931,37191,13517,30931,37203,False
gaba,neuron17,157560,11103,15879,16009,34412,34542,35713,35843,15944,34477,35778,15946,34462,35791,False
gaba,neuron17,157560,28135004850,12519,12649,33535,33665,35585,35715,12584,33600,35650,12584,33604,35677,False
gaba,neuron17,157560,30194085508,15561,15691,34778,34908,37824,37954,15626,34843,37889,15635,34834,37876,False
gaba,neuron17,157560,25669263983,11371,11501,32876,33006,32302,32432,11436,32941,32367,11449,32946,32377,False
gaba,neuron17,157560,27714233522,14912,15042,32066,32196,34634,34764,14977,32131,34699,15009,32111,34700,False
gaba,neuron17,157560,30165476509,11614,11744,30431,30561,37789,37919,11679,30496,37854,11694,30510,37845,False
gaba,neuron17,157560,30568834998,12725,12855,29417,29547,38385,38515,12790,29482,38450,12828,29513,38433,False
gaba,neuron17,157560,30165475574,11614,11744,30431,30561,37789,37919,11679,30496,37854,11668,30514,37827,False
gaba,neuron17,157560,28138822520,16046,16176,34023,34153,35308,35438,16111,34088,35373,16140,34065,35387,False
gaba,neuron17,157560,29758812468,13486,13616,30829,30959,37152,37282,13551,30894,37217,13586,30896,37213,False
gaba,neuron17,157560,13558,12160,12290,33237,33367,35668,35798,12225,33302,35733,12244,33335,35730,False
gaba,neuron17,157560,30979182314,12695,12825,29408,29538,38442,38572,12760,29473,38507,12753,29473,38513,False
gaba,neuron17,157560,30583016395,13249,13379,31489,31619,37881,38011,13314,31554,37946,13315,31531,37983,False
gaba,neuron17,157560,26079611212,11325,11455,32848,32978,32313,32443,11390,32913,32378,11419,32918,32386,False
gaba,neuron17,157560,29755275293,13572,13702,30550,30680,37195,37325,13637,30615,37260,13644,30631,37259,False
gaba,neuron17,157560,157964,13519,13649,31908,32038,35773,35903,13584,31973,35838,13600,31951,35825,False
gaba,neuron17,157560,28534825958,13563,13693,32001,32131,35873,36003,13628,32066,35938,13610,32055,35953,False
gaba,neuron17,157560,28541777891,12160,12290,33237,33367,35668,35798,12225,33302,35733,12211,33287,35763,False
gaba,neuron17,157560,20951,14912,15042,32066,32196,34634,34764,14977,32131,34699,14991,32137,34700,False
gaba,neuron17,157560,30165474715,11629,11759,30541,30671,37746,37876,11694,30606,37811,11692,30604,37779,False
gaba,neuron17,157560,11171,13249,13379,31489,31619,37881,38011,13314,31554,37946,13340,31591,37951,False
gaba,neuron17,157560,26079610643,11371,11501,32876,33006,32302,32432,11436,32941,32367,11432,32946,32382,False
gaba,neuron17,157560,28945175262,13447,13577,32020,32150,35872,36002,13512,32085,35937,13515,32090,35966,False
gaba,neuron17,157560,11943,13272,13402,31711,31841,37453,37583,13337,31776,37518,13326,31783,37509,False
gaba,neuron18,155613,24754415378,29408,29538,19046,19176,31175,31305,29473,19111,31240,29471,19115,31258,False
gaba,neuron18,155613,21841,29314,29444,19053,19183,31068,31198,29379,19118,31133,29371,19125,31117,False
gaba,neuron18,155613,27212961523,28866,28996,19017,19147,33981,34111,28931,19082,34046,28945,19048,34047,False
gaba,neuron18,155613,25985315251,27490,27620,19173,19303,32316,32446,27555,19238,32381,27558,19229,32367,False
gaba,neuron18,155613,25808,28957,29087,18598,18728,33530,33660,29022,18663,33595,29036,18659,33601,False
gaba,neuron18,155613,27212959294,28866,28996,19017,19147,33981,34111,28931,19082,34046,28955,19053,34061,False
gaba,neuron18,155613,27220081105,29409,29539,19716,19846,34210,34340,29474,19781,34275,29482,19799,34284,False
gaba,neuron18,155613,14846,28916,29046,18715,18845,32634,32764,28981,18780,32699,28993,18790,32691,False
gaba,neuron18,155613,24750875713,29314,29444,19053,19183,31068,31198,29379,19118,31133,29354,19122,31142,False
gaba,neuron18,155613,28040743968,29106,29236,19755,19885,34890,35020,29171,19820,34955,29141,19792,34952,False
gaba,neuron18,155613,45669,29106,29236,19755,19885,34890,35020,29171,19820,34955,29160,19845,34952,False
gaba,neuron18,155613,45669,29129,29259,19701,19831,34728,34858,29194,19766,34793,29198,19782,34783,False
gaba,neuron18,155613,25808,29189,29319,19755,19885,34993,35123,29254,19820,35058,29235,19832,35063,False
gaba,neuron18,155613,11294,29214,29344,19058,19188,33760,33890,29279,19123,33825,29277,19117,33802,False
gaba,neuron18,155613,25571540577,29123,29253,18750,18880,31757,31887,29188,18815,31822,29190,18814,31839,False
gaba,neuron18,155613,16587,29080,29210,19544,19674,34812,34942,29145,19609,34877,29141,19625,34888,False
gaba,neuron18,155613,25808,29080,29210,19544,19674,34812,34942,29145,19609,34877,29148,19609,34894,False
gaba,neuron18,155613,45669,29293,29423,18937,19067,31203,31333,29358,19002,31268,29344,18995,31271,False
gaba,neuron18,155613,27212961524,28866,28996,19017,19147,33981,34111,28931,19082,34046,28943,19059,34038,False
gaba,neuron18,155613,24750876414,29283,29413,18972,19102,31179,31309,29348,19037,31244,29330,19016,31246,False
gaba,neuron18,155613,26384548557,21027,21157,17530,17660,33092,33222,21092,17595,33157,21066,17578,33159,False
gaba,neuron18,155613,24750876790,29293,29423,18937,19067,31203,31333,29358,19002,31268,29341,19042,31281,False
gaba,neuron18,155613,25978361256,28855,28985,18122,18252,32483,32613,28920,18187,32548,28892,18199,32536,False
gaba,neuron18,155613,25578577649,28497,28627,19923,20053,31936,32066,28562,19988,32001,28575,19995,31986,False
gaba,neuron18,155613,14846,29080,29210,19544,19674,34812,34942,29145,19609,34877,29133,19597,34888,False
gaba,neuron18,155613,102016,28957,29087,18598,18728,33530,33660,29022,18663,33595,29015,18675,33624,False
gaba,neuron18,155613,11294,29566,29696,19757,19887,34418,34548,29631,19822,34483,29636,19843,34474,False
gaba,neuron18,155613,24750876013,29314,29444,19053,19183,31068,31198,29379,19118,31133,29344,19113,31156,False
gaba,neuron18,155613,14846,29408,29538,19046,19176,31175,31305,29473,19111,31240,29484,19088,31273,False
gaba,neuron18,155613,158944,27444,27574,19211,19341,32392,32522,27509,19276,32457,27498,19286,32448,False
gaba,neuron18,155613,28040744175,29106,29236,19755,19885,34890,35020,29171,19820,34955,29165,19835,34967,False
gaba,neuron18,155613,25808,29636,29766,20096,20226,35232,35362,29701,20161,35297,29682,20160,35299,False
gaba,neuron18,155613,24362,21027,21157,17530,17660,33092,33222,21092,17595,33157,21105,17588,33159,False
gaba,neuron18,155613,24750876460,29283,29413,18972,19102,31179,31309,29348,19037,31244,29331,19034,31246,False
gaba,neuron18,155613,11294,29636,29766,20096,20226,35232,35362,29701,20161,35297,29701,20165,35315,False
gaba,neuron18,155613,24750876497,29293,29423,18937,19067,31203,31333,29358,19002,31268,29359,18979,31271,False
gaba,neuron18,155613,25808,29090,29220,18744,18874,33371,33501,29155,18809,33436,29152,18786,33419,False
gaba,neuron18,155613,14996,29566,29696,19757,19887,34418,34548,29631,19822,34483,29631,19826,34469,False
gaba,neuron18,155613,24823,28892,29022,19789,19919,31453,31583,28957,19854,31518,28971,19857,31527,False
gaba,neuron18,155613,25161190348,29167,29297,18884,19014,31644,31774,29232,18949,31709,29204,18925,31678,False
gaba,neuron18,155613,22949,29164,29294,19705,19835,34745,34875,29229,19770,34810,29241,19759,34798,False
gaba,neuron18,155613,15857,28855,28985,18122,18252,32483,32613,28920,18187,32548,28902,18199,32559,False
gaba,neuron18,155613,25168263823,28892,29022,19789,19919,31453,31583,28957,19854,31518,28963,19854,31539,False
gaba,neuron18,155613,27216497791,28866,28996,19017,19147,33981,34111,28931,19082,34046,28936,19095,34029,False
gaba,neuron18,155613,24750839918,29293,29423,18937,19067,31203,31333,29358,19002,31268,29338,19004,31263,False
gaba,neuron18,155613,26381049766,21027,21157,17530,17660,33092,33222,21092,17595,33157,21105,17603,33159,False
gaba,neuron18,155613,25578577768,28497,28627,19923,20053,31936,32066,28562,19988,32001,28565,20006,31986,False
gaba,neuron18,155613,22949,29078,29208,18900,19030,33618,33748,29143,18965,33683,29126,18971,33686,False
gaba,neuron18,155613,22949,28893,29023,19752,19882,31350,31480,28958,19817,31415,28933,19816,31417,False
gaba,neuron18,155613,28040788597,29636,29766,20096,20226,35232,35362,29701,20161,35297,29693,20154,35315,False
gaba,neuron19,26186,10850,11098,11228,32168,32298,34436,34566,11163,32233,34501,11136,32256,34478,False
gaba,neuron19,26186,10737,12901,13031,30281,30411,37675,37805,12966,30346,37740,12952,30337,37746,False
gaba,neuron19,26186,29751700838,13089,13219,30232,30362,37346,37476,13154,30297,37411,13123,30284,37374,False
gaba,neuron19,26186,28549166823,15991,16121,33900,34030,35373,35503,16056,33965,35438,16052,33995,35438,False
gaba,neuron19,26186,28135237239,15539,15669,33314,33444,35094,35224,15604,33379,35159,15599,33399,35151,False
gaba,neuron19,26186,30572371742,12690,12820,30221,30351,38370,38500,12755,30286,38435,12764,30292,38420,False
gaba,neuron19,26186,27721031471,11677,11807,32986,33116,34497,34627,11742,33051,34562,11725,33045,34581,False
gaba,neuron19,26186,30162051552,12932,13062,30336,30466,37713,37843,12997,30401,37778,12960,30381,37782,False
gaba,neuron19,26186,25251789579,11044,11174,32190,32320,31444,31574,11109,32255,31509,11114,32280,31494,False
gaba,neuron19,26186,28941604848,13326,13456,31618,31748,36244,36374,13391,31683,36309,13431,31715,36298,False
gaba,neuron19,26186,29751775579,14385,14515,30186,30316,37093,37223,14450,30251,37158,14440,30287,37164,False
gaba,neuron19,26186,30165477184,11907,12037,30771,30901,37747,37877,11972,30836,37812,11964,30807,37838,False
gaba,neuron19,26186,11752,13077,13207,30183,30313,37337,37467,13142,30248,37402,13137,30227,37390,False
gaba,neuron19,26186,28541784854,12183,12313,33176,33306,35772,35902,12248,33241,35837,12248,33240,35856,False
gaba,neuron19,26186,100933,13233,13363,34449,34579,32173,32303,13298,34514,32238,13338,34523,32251,False
gaba,neuron19,26186,10478,12600,12730,30073,30203,38459,38589,12665,30138,38524,12664,30120,38556,False
gaba,neuron19,26186,29755238944,13089,13219,30232,30362,37346,37476,13154,30297,37411,13142,30308,37408,False
gaba,neuron19,26186,25679989018,13233,13363,34449,34579,32173,32303,13298,34514,32238,13294,34531,32237,False
gaba,neuron19,26186,30572372365,12690,12820,30221,30351,38370,38500,12755,30286,38435,12774,30281,38446,False
gaba,neuron19,26186,11171,12260,12390,33175,33305,35735,35865,12325,33240,35800,12321,33233,35825,False
gaba,neuron19,26186,11171,12183,12313,33176,33306,35772,35902,12248,33241,35837,12251,33222,35834,False
gaba,neuron19,26186,11103,15539,15669,33314,33444,35094,35224,15604,33379,35159,15615,33363,35193,False
gaba,neuron19,26186,30154975514,13357,13487,29052,29182,37528,37658,13422,29117,37593,13417,29154,37593,False
gaba,neuron19,26186,11965,12690,12820,30221,30351,38370,38500,12755,30286,38435,12769,30270,38437,False
gaba,neuron19,26186,11381,13357,13487,29052,29182,37528,37658,13422,29117,37593,13407,29136,37584,False
gaba,neuron19,26186,11103,13357,13487,29052,29182,37528,37658,13422,29117,37593,13443,29117,37629,False
gaba,neuron19,26186,27713915653,11165,11295,32173,32303,34378,34508,11230,32238,34443,11238,32212,34446,False
gaba,neuron19,26186,24465,13170,13300,31956,32086,36667,36797,13235,32021,36732,13209,32023,36728,False
gaba,neuron19,26186,10671,13233,13363,34449,34579,32173,32303,13298,34514,32238,13283,34521,32237,False
gaba,neuron19,26186,30165590571,12901,13031,30281,30411,37675,37805,12966,30346,37740,12943,30372,37777,False
gaba,neuron19,26186,18392,14385,14515,30186,30316,37093,37223,14450,30251,37158,14487,30255,37164,False
gaba,neuron19,26186,29755311524,14272,14402,30707,30837,36930,37060,14337,30772,36995,14328,30792,36999,False
gaba,neuron19,26186,11943,13206,13336,32008,32138,36664,36794,13271,32073,36729,13260,32063,36760,False
gaba,neuron19,26186,11171,12447,12577,33184,33314,35489,35619,12512,33249,35554,12507,33233,35556,False
gaba,neuron19,26186,28545629360,15991,16121,33900,34030,35373,35503,16056,33965,35438,16056,33969,35454,False
gaba,neuron19,26186,30154975352,13357,13487,29052,29182,37528,37658,13422,29117,37593,13414,29149,37582,False
gaba,neuron19,26186,14358,12932,13062,30336,30466,37713,37843,12997,30401,37778,13010,30423,37782,False
gaba,neuron19,26186,15067,13326,13456,31618,31748,36244,36374,13391,31683,36309,13414,31678,36298,False
gaba,neuron19,26186,30165515653,11907,12037,30771,30901,37747,37877,11972,30836,37812,11989,30799,37838,False
gaba,neuron19,26186,28927252072,10732,10862,29445,29575,35893,36023,10797,29510,35958,10798,29503,35971,False
gaba,neuron19,26186,29355494426,13270,13400,32012,32142,36642,36772,13335,32077,36707,13333,32066,36743,False
gaba,neuron19,26186,11103,13089,13219,30232,30362,37346,37476,13154,30297,37411,13124,30313,37408,False
gaba,neuron19,26186,25212,12534,12664,30117,30247,38265,38395,12599,30182,38330,12589,30208,38341,False
gaba,neuron19,26186,29758849480,14272,14402,30707,30837,36930,37060,14337,30772,36995,14323,30801,37011,False
gaba,neuron19,26186,15924,13206,13336,32008,32138,36664,36794,13271,32073,36729,13256,32063,36738,False
gaba,neuron19,26186,157964,15991,16121,33900,34030,35373,35503,16056,33965,35438,16035,33963,35440,False
gaba,neuron19,26186,157964,12260,12390,33175,33305,35735,35865,12325,33240,35800,12344,33235,35793,False
gaba,neuron19,26186,11385,13326,13456,31618,31748,36244,36374,13391,31683,36309,13410,31677,36310,False
gaba,neuron19,26186,28941604958,13326,13456,31618,31748,36244,36374,13391,31683,36309,13412,31705,36317,False
gaba,neuron19,26186,16635,11167,11297,32210,32340,34527,34657,11232,32275,34592,11271,32265,34601,False
gaba,neuron20,39228,43717553088,8541,8671,31932,32062,54363,54493,8606,31997,54428,8606,32028,54437,False
gaba,neuron20,39228,225532,9126,9256,29660,29790,53648,53778,9191,29725,53713,9212,29702,53739,False
gaba,neuron20,39228,41690513265,7888,8018,35624,35754,52088,52218,7953,35689,52153,7969,35709,52139,False
gaba,neuron20,39228,41690515898,7787,7917,35556,35686,52174,52304,7852,35621,52239,7864,35629,52234,False
gaba,neuron20,39228,44566569899,8898,9028,35821,35951,56175,56305,8963,35886,56240,8983,35907,56260,False
gaba,neuron20,39228,43692950604,10347,10477,28506,28636,54559,54689,10412,28571,54624,10420,28553,54590,False
gaba,neuron20,39228,45794180868,9722,9852,35721,35851,57252,57382,9787,35786,57317,9760,35809,57313,False
gaba,neuron20,39228,41690513266,7888,8018,35624,35754,52088,52218,7953,35689,52153,7946,35716,52147,False
gaba,neuron20,39228,17486,11726,11856,30267,30397,59273,59403,11791,30332,59338,11789,30317,59325,False
gaba,neuron20,39228,42879207510,9126,9256,29660,29790,53648,53778,9191,29725,53713,9204,29724,53701,False
gaba,neuron20,39228,42903881569,7890,8020,33246,33376,53487,53617,7955,33311,53552,7973,33338,53582,False
gaba,neuron20,39228,45794173484,9722,9852,35721,35851,57252,57382,9787,35786,57317,9777,35752,57332,False
gaba,neuron20,39228,42903882532,7890,8020,33246,33376,53487,53617,7955,33311,53552,7969,33312,53536,False
gaba,neuron20,39228,41690512382,7888,8018,35624,35754,52088,52218,7953,35689,52153,7941,35707,52116,False
gaba,neuron20,39228,45794182019,9722,9852,35721,35851,57252,57382,9787,35786,57317,9769,35796,57327,False
gaba,neuron20,39228,43714021065,8541,8671,31932,32062,54363,54493,8606,31997,54428,8617,31993,54416,False
gaba,neuron20,39228,44976965017,8898,9028,35821,35951,56175,56305,8963,35886,56240,8993,35909,56239,False
gaba,neuron20,39228,41690514586,7888,8018,35624,35754,52088,52218,7953,35689,52153,7952,35704,52167,False
gaba,neuron20,39228,43692951433,10347,10477,28506,28636,54559,54689,10412,28571,54624,10421,28560,54628,False
gaba,neuron20,39228,42910955804,7808,7938,34262,34392,53474,53604,7873,34327,53539,7886,34321,53523,False
gaba,neuron20,39228,11212,9849,9979,37262,37392,56957,57087,9914,37327,57022,9926,37323,57032,False
gaba,neuron20,39228,42879208762,9138,9268,29644,29774,53673,53803,9203,29709,53738,9217,29678,53701,False
gaba,neuron20,39228,43692952240,10347,10477,28506,28636,54559,54689,10412,28571,54624,10437,28566,54633,False
gaba,neuron20,39228,43692951593,10347,10477,28506,28636,54559,54689,10412,28571,54624,10408,28558,54633,False
gaba,neuron20,39228,42910956784,7808,7938,34262,34392,53474,53604,7873,34327,53539,7894,34333,53542,False
gaba,neuron20,39228,44973421364,8898,9028,35821,35951,56175,56305,8963,35886,56240,8963,35915,56239,False
gaba,neuron20,39228,42879208601,9126,9256,29660,29790,53648,53778,9191,29725,53713,9206,29728,53714,False
gaba,neuron20,39228,45790630769,9387,9517,35070,35200,56968,57098,9452,35135,57033,9440,35130,57050,False
gaba,neuron20,39228,41690513223,7888,8018,35624,35754,52088,52218,7953,35689,52153,7948,35696,52139,False
gaba,neuron20,39228,225532,9138,9268,29644,29774,53673,53803,9203,29709,53738,9215,29705,53742,False
gaba,neuron20,39228,175032,8541,8671,31932,32062,54363,54493,8606,31997,54428,8609,31979,54404,False
gaba,neuron20,39228,70498,7787,7917,35556,35686,52174,52304,7852,35621,52239,7854,35649,52234,False
gaba,neuron20,39228,44973424658,8898,9028,35821,35951,56175,56305,8963,35886,56240,8954,35897,56239,False
gaba,neuron20,39228,41690513920,7888,8018,35624,35754,52088,52218,7953,35689,52153,7964,35696,52157,False
gaba,neuron20,39228,11399,11726,11856,30267,30397,59273,59403,11791,30332,59338,11805,30324,59325,False
gaba,neuron20,39228,47396834026,11726,11856,30267,30397,59273,59403,11791,30332,59338,11765,30311,59365,False
gaba,neuron20,39228,42879209846,9126,9256,29660,29790,53648,53778,9191,29725,53713,9227,29728,53736,False
gaba,neuron20,39228,42903882928,7890,8020,33246,33376,53487,53617,7955,33311,53552,7959,33340,53536,False
gaba,neuron20,39228,42903882130,7890,8020,33246,33376,53487,53617,7955,33311,53552,7970,33322,53548,False
gaba,neuron20,39228,22626,7890,8020,33246,33376,53487,53617,7955,33311,53552,7960,33318,53525,False
gaba,neuron20,39228,28800,9387,9517,35070,35200,56968,57098,9452,35135,57033,9432,35145,57035,False
gaba,neuron20,39228,101508,9126,9256,29660,29790,53648,53778,9191,29725,53713,9231,29725,53707,False
gaba,neuron20,39228,22350,7808,7938,34262,34392,53474,53604,7873,34327,53539,7887,34352,53520,False
gaba,neuron20,39228,45794182290,9722,9852,35721,35851,57252,57382,9787,35786,57317,9827,35805,57332,False
gaba,neuron20,39228,17486,9387,9517,35070,35200,56968,57098,9452,35135,57033,9445,35118,57067,False
gaba,neuron20,39228,43717553623,8541,8671,31932,32062,54363,54493,8606,31997,54428,8629,32027,54437,False
gaba,neuron20,39228,195793,7808,7938,34262,34392,53474,53604,7873,34327,53539,7878,34335,53523,False
gaba,neuron20,39228,43692951699,10347,10477,28506,28636,54559,54689,10412,28571,54624,10413,28551,54608,False
gaba,neuron20,39228,45804780700,9849,9979,37262,37392,56957,57087,9914,37327,57022,9917,37299,57043,False
gaba,neuron20,39228,41690512505,7888,8018,35624,35754,52088,52218,7953,35689,52153,7960,35711,52157,False
