neurotransmitter,neuron_class,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
glutamate,neuron16,102376,27226522871,21593,21723,20817,20947,34126,34256,21658,20882,34191,21659,20891,34208,False
glutamate,neuron16,102376,25920,21169,21299,21021,21151,33339,33469,21234,21086,33404,21252,21078,33396,False
glutamate,neuron16,102376,26816168484,21304,21434,21046,21176,33513,33643,21369,21111,33578,21383,21094,33594,False
glutamate,neuron16,102376,25920,21565,21695,20871,21001,34049,34179,21630,20936,34114,21626,20943,34129,False
glutamate,neuron16,102376,21625,21574,21704,20776,20906,33692,33822,21639,20841,33757,21611,20814,33735,False
glutamate,neuron16,102376,22174,20833,20963,21474,21604,34056,34186,20898,21539,34121,20884,21560,34097,False
glutamate,neuron16,102376,25181705574,19892,20022,22014,22144,31447,31577,19957,22079,31512,19967,22081,31493,False
glutamate,neuron16,102376,102745,21565,21695,20871,21001,34049,34179,21630,20936,34114,21611,20942,34129,False
glutamate,neuron16,102376,26005992491,20198,20328,22390,22520,32664,32794,20263,22455,32729,20267,22437,32727,False
glutamate,neuron16,102376,25920,21593,21723,20817,20947,34126,34256,21658,20882,34191,21661,20908,34170,False
glutamate,neuron16,102376,102745,20730,20860,22270,22400,34024,34154,20795,22335,34089,20791,22326,34106,False
glutamate,neuron16,102376,24767813680,19909,20039,21659,21789,30991,31121,19974,21724,31056,19984,21763,31063,False
glutamate,neuron16,102376,27230020828,20833,20963,21474,21604,34056,34186,20898,21539,34121,20915,21560,34107,False
glutamate,neuron16,102376,102375,20840,20970,21967,22097,34176,34306,20905,22032,34241,20908,22028,34257,False
glutamate,neuron16,102376,26819702460,21202,21332,21122,21252,33349,33479,21267,21187,33414,21263,21181,33375,False
glutamate,neuron16,102376,24767815846,19877,20007,21643,21773,31031,31161,19942,21708,31096,19927,21691,31095,False
glutamate,neuron16,102376,102745,21372,21502,21110,21240,33822,33952,21437,21175,33887,21437,21163,33901,False
glutamate,neuron16,102376,102745,21169,21299,21021,21151,33339,33469,21234,21086,33404,21262,21086,33396,False
glutamate,neuron16,102376,21722,21209,21339,21552,21682,34083,34213,21274,21617,34148,21248,21635,34134,False
glutamate,neuron16,102376,34669,21029,21159,21687,21817,34166,34296,21094,21752,34231,21086,21755,34259,False
glutamate,neuron16,102376,26816210337,21574,21704,20776,20906,33692,33822,21639,20841,33757,21635,20826,33766,False
glutamate,neuron16,102376,153895,20732,20862,21981,22111,34190,34320,20797,22046,34255,20779,22044,34240,False
glutamate,neuron16,102376,30193,21530,21660,21029,21159,33824,33954,21595,21094,33889,21564,21101,33881,False
glutamate,neuron16,102376,153219,20288,20418,22377,22507,33572,33702,20353,22442,33637,20335,22452,33631,False
glutamate,neuron16,102376,28068497387,21901,22031,23730,23860,34973,35103,21966,23795,35038,21936,23798,35023,False
glutamate,neuron16,102376,25181703664,19875,20005,21975,22105,31399,31529,19940,22040,31464,19926,22054,31456,False
glutamate,neuron16,102376,26816165205,21218,21348,21031,21161,33439,33569,21283,21096,33504,21284,21080,33522,False
glutamate,neuron16,102376,102745,19858,19988,22006,22136,31459,31589,19923,22071,31524,19898,22048,31536,False
glutamate,neuron16,102376,28068497079,21901,22031,23730,23860,34973,35103,21966,23795,35038,21938,23812,35020,False
glutamate,neuron16,102376,26826703868,20288,20418,22377,22507,33572,33702,20353,22442,33637,20367,22453,33671,False
glutamate,neuron16,102376,156764,21304,21434,21046,21176,33513,33643,21369,21111,33578,21389,21094,33563,False
glutamate,neuron16,102376,102375,20198,20328,22390,22520,32664,32794,20263,22455,32729,20259,22443,32741,False
glutamate,neuron16,102376,22534,19875,20005,21975,22105,31399,31529,19940,22040,31464,19941,22058,31456,False
glutamate,neuron16,102376,22596,20288,20418,22377,22507,33572,33702,20353,22442,33637,20373,22469,33651,False
glutamate,neuron16,102376,26816173059,21530,21660,21029,21159,33824,33954,21595,21094,33889,21608,21065,33881,False
glutamate,neuron16,102376,27233558508,20959,21089,21684,21814,34117,34247,21024,21749,34182,21046,21749,34181,False
glutamate,neuron16,102376,22534,21626,21756,20775,20905,34028,34158,21691,20840,34093,21679,20827,34079,False
glutamate,neuron16,102376,25181703664,19858,19988,22006,22136,31459,31589,19923,22071,31524,19909,22058,31486,False
glutamate,neuron16,102376,27230019849,20721,20851,21472,21602,34087,34217,20786,21537,34152,20797,21509,34156,False
glutamate,neuron16,102376,26816165388,21218,21348,21031,21161,33439,33569,21283,21096,33504,21284,21076,33485,False
glutamate,neuron16,102376,14915,21574,21704,20776,20906,33692,33822,21639,20841,33757,21649,20847,33775,False
glutamate,neuron16,102376,26816166698,21125,21255,21010,21140,33381,33511,21190,21075,33446,21192,21055,33459,False
glutamate,neuron16,102376,26005996486,20198,20328,22390,22520,32664,32794,20263,22455,32729,20257,22430,32702,False
glutamate,neuron16,102376,22174,19877,20007,21643,21773,31031,31161,19942,21708,31096,19914,21687,31095,False
glutamate,neuron16,102376,28469,19858,19988,22006,22136,31459,31589,19923,22071,31524,19903,22057,31502,False
glutamate,neuron17,32248,22460,24034,24164,32290,32420,36353,36483,24099,32355,36418,24100,32334,36429,False
glutamate,neuron17,32248,28539151248,23647,23777,32686,32816,35757,35887,23712,32751,35822,23724,32725,35854,False
glutamate,neuron17,32248,28539150493,23647,23777,32686,32816,35757,35887,23712,32751,35822,23702,32737,35817,False
glutamate,neuron17,32248,26073520306,24290,24420,32069,32199,32470,32600,24355,32134,32535,24328,32150,32542,False
glutamate,neuron17,32248,28542650250,23441,23571,33048,33178,35906,36036,23506,33113,35971,23517,33115,35997,False
glutamate,neuron17,32248,29388043761,22485,22615,36826,36956,36663,36793,22550,36891,36728,22555,36908,36736,False
glutamate,neuron17,32248,12460,22567,22697,36128,36258,36273,36403,22632,36193,36338,22632,36177,36348,False
glutamate,neuron17,32248,15445,21404,21534,36802,36932,36299,36429,21469,36867,36364,21476,36855,36351,False
glutamate,neuron17,32248,30619222958,24215,24345,36623,36753,38449,38579,24280,36688,38514,24308,36717,38545,False
glutamate,neuron17,32248,21486,24309,24439,32018,32148,32368,32498,24374,32083,32433,24373,32075,32468,False
glutamate,neuron17,32248,18300,23441,23571,33048,33178,35906,36036,23506,33113,35971,23537,33109,35999,False
glutamate,neuron17,32248,21089,23361,23491,32469,32599,36419,36549,23426,32534,36484,23455,32571,36476,False
glutamate,neuron17,32248,29802089548,24503,24633,37391,37521,37113,37243,24568,37456,37178,24574,37434,37208,False
glutamate,neuron17,32248,29388041392,22515,22645,36825,36955,36608,36738,22580,36890,36673,22600,36909,36679,False
glutamate,neuron17,32248,11834,23647,23777,32686,32816,35757,35887,23712,32751,35822,23693,32751,35817,False
glutamate,neuron17,32248,26786,24167,24297,32101,32231,36031,36161,24232,32166,36096,24199,32163,36098,False
glutamate,neuron17,32248,101466,24167,24297,32101,32231,36031,36161,24232,32166,36096,24214,32148,36081,False
glutamate,neuron17,32248,28952997000,23487,23617,33049,33179,35910,36040,23552,33114,35975,23575,33109,35974,False
glutamate,neuron17,32248,11151,21389,21519,36833,36963,36286,36416,21454,36898,36351,21464,36880,36317,False
glutamate,neuron17,32248,23579477384,23509,23639,27569,27699,29510,29640,23574,27634,29575,23608,27607,29570,False
glutamate,neuron17,32248,23733,23342,23472,32510,32640,36405,36535,23407,32575,36470,23395,32600,36447,False
glutamate,neuron17,32248,26459085119,24017,24147,28250,28380,33381,33511,24082,28315,33446,24074,28303,33435,False
glutamate,neuron17,32248,15022,23964,24094,31049,31179,38135,38265,24029,31114,38200,24030,31131,38221,False
glutamate,neuron17,32248,26277,23441,23571,33048,33178,35906,36036,23506,33113,35971,23492,33134,35971,False
glutamate,neuron17,32248,28542650250,23487,23617,33049,33179,35910,36040,23552,33114,35975,23518,33115,35997,False
glutamate,neuron17,32248,13373,22741,22871,36708,36838,34868,34998,22806,36773,34933,22806,36746,34916,False
glutamate,neuron17,32248,17255,23647,23777,32686,32816,35757,35887,23712,32751,35822,23686,32769,35817,False
glutamate,neuron17,32248,28977609412,21404,21534,36802,36932,36299,36429,21469,36867,36364,21477,36903,36351,False
glutamate,neuron17,32248,28952997162,23486,23616,33048,33178,35911,36041,23551,33113,35976,23557,33135,35976,False
glutamate,neuron17,32248,30169956979,23920,24050,31010,31140,38223,38353,23985,31075,38288,23977,31052,38286,False
glutamate,neuron17,32248,28984882980,23583,23713,37519,37649,36224,36354,23648,37584,36289,23669,37592,36300,False
glutamate,neuron17,32248,11094,24290,24420,32069,32199,32470,32600,24355,32134,32535,24316,32137,32525,False
glutamate,neuron17,32248,28156735887,19356,19486,36849,36979,34893,35023,19421,36914,34958,19415,36916,34931,False
glutamate,neuron17,32248,28949469126,23413,23543,32086,32216,36560,36690,23478,32151,36625,23491,32170,36612,False
glutamate,neuron17,32248,27325730204,23150,23280,34963,35093,33904,34034,23215,35028,33969,23228,35040,33968,False
glutamate,neuron17,32248,23169125167,23509,23639,27569,27699,29510,29640,23574,27634,29575,23576,27617,29553,False
glutamate,neuron17,32248,21089,23396,23526,32555,32685,36359,36489,23461,32620,36424,23475,32628,36433,False
glutamate,neuron17,32248,30615956483,27231,27361,36431,36561,38299,38429,27296,36496,38364,27274,36490,38366,False
glutamate,neuron17,32248,16073,23647,23777,32686,32816,35757,35887,23712,32751,35822,23694,32746,35828,False
glutamate,neuron17,32248,27325729291,23150,23280,34963,35093,33904,34034,23215,35028,33969,23197,35057,33957,False
glutamate,neuron17,32248,15085,19014,19144,35949,36079,33812,33942,19079,36014,33877,19086,35996,33877,False
glutamate,neuron17,32248,88530,23509,23639,27569,27699,29510,29640,23574,27634,29575,23609,27634,29553,False
glutamate,neuron17,32248,18669,23413,23543,32086,32216,36560,36690,23478,32151,36625,23478,32166,36638,False
glutamate,neuron17,32248,101030,22515,22645,36825,36955,36608,36738,22580,36890,36673,22577,36851,36679,False
glutamate,neuron17,32248,26073522062,24290,24420,32069,32199,32470,32600,24355,32134,32535,24344,32117,32534,False
glutamate,neuron17,32248,18669,23342,23472,32510,32640,36405,36535,23407,32575,36470,23404,32593,36473,False
glutamate,neuron17,32248,29798350682,21862,21992,36655,36785,36889,37019,21927,36720,36954,21920,36736,36958,False
glutamate,neuron17,32248,28977652123,22515,22645,36825,36955,36608,36738,22580,36890,36673,22571,36910,36679,False
glutamate,neuron17,32248,27325728568,23150,23280,34963,35093,33904,34034,23215,35028,33969,23217,35040,33954,False
glutamate,neuron17,32248,25252779243,23466,23596,33857,33987,32300,32430,23531,33922,32365,23514,33919,32343,False
glutamate,neuron18,158325,11251,25347,25477,36464,36594,36353,36483,25412,36529,36418,25385,36552,36434,False
glutamate,neuron18,158325,15014,21170,21300,33724,33854,31931,32061,21235,33789,31996,21234,33803,32015,False
glutamate,neuron18,158325,13463,21904,22034,31893,32023,36374,36504,21969,31958,36439,21972,31974,36452,False
glutamate,neuron18,158325,18265,20309,20439,33522,33652,35322,35452,20374,33587,35387,20363,33581,35405,False
glutamate,neuron18,158325,28945811116,21895,22025,32013,32143,36324,36454,21960,32078,36389,21926,32084,36389,False
glutamate,neuron18,158325,17559,22807,22937,37002,37132,36574,36704,22872,37067,36639,22887,37080,36654,False
glutamate,neuron18,158325,29798630601,25190,25320,36755,36885,37069,37199,25255,36820,37134,25269,36812,37162,False
glutamate,neuron18,158325,29798628922,25190,25320,36755,36885,37069,37199,25255,36820,37134,25283,36833,37110,False
glutamate,neuron18,158325,17895,21171,21301,34305,34435,33885,34015,21236,34370,33950,21226,34353,33920,False
glutamate,neuron18,158325,157504,21895,22025,32013,32143,36324,36454,21960,32078,36389,21955,32081,36409,False
glutamate,neuron18,158325,10905,19993,20123,36377,36507,37110,37240,20058,36442,37175,20073,36448,37179,False
glutamate,neuron18,158325,17082,22241,22371,31118,31248,37328,37458,22306,31183,37393,22327,31166,37402,False
glutamate,neuron18,158325,14281,29042,29172,35952,36082,40725,40855,29107,36017,40790,29094,36022,40804,False
glutamate,neuron18,158325,32667850249,29042,29172,35952,36082,40725,40855,29107,36017,40790,29067,36052,40784,False
glutamate,neuron18,158325,28135601245,20309,20439,33522,33652,35322,35452,20374,33587,35387,20378,33568,35394,False
glutamate,neuron18,158325,31022780095,27584,27714,35843,35973,38692,38822,27649,35908,38757,27667,35906,38735,False
glutamate,neuron18,158325,11017,25190,25320,36755,36885,37069,37199,25255,36820,37134,25275,36817,37141,False
glutamate,neuron18,158325,27318496987,21171,21301,34305,34435,33885,34015,21236,34370,33950,21212,34369,33935,False
glutamate,neuron18,158325,11805,22807,22937,37002,37132,36574,36704,22872,37067,36639,22902,37036,36654,False
glutamate,neuron18,158325,27318496987,21121,21251,34356,34486,33921,34051,21186,34421,33986,21193,34404,33955,False
glutamate,neuron18,158325,179829,29383,29513,35828,35958,40815,40945,29448,35893,40880,29444,35910,40879,False
glutamate,neuron18,158325,10905,21121,21251,34356,34486,33921,34051,21186,34421,33986,21166,34431,33989,False
glutamate,neuron18,158325,11834,21925,22055,32134,32264,36391,36521,21990,32199,36456,22014,32211,36444,False
glutamate,neuron18,158325,11336,24338,24468,38190,38320,35740,35870,24403,38255,35805,24420,38247,35808,False
glutamate,neuron18,158325,12689,22807,22937,37002,37132,36574,36704,22872,37067,36639,22857,37046,36654,False
glutamate,neuron18,158325,17900,22270,22400,34752,34882,34748,34878,22335,34817,34813,22336,34795,34806,False
glutamate,neuron18,158325,27336034717,19486,19616,36512,36642,34535,34665,19551,36577,34600,19581,36584,34602,False
glutamate,neuron18,158325,19401,21171,21301,34305,34435,33885,34015,21236,34370,33950,21197,34354,33956,False
glutamate,neuron18,158325,11336,25799,25929,40161,40291,33797,33927,25864,40226,33862,25881,40243,33843,False
glutamate,neuron18,158325,13369,21925,22055,32134,32264,36391,36521,21990,32199,36456,22024,32190,36468,False
glutamate,neuron18,158325,11528,19993,20123,36377,36507,37110,37240,20058,36442,37175,20046,36476,37164,False
glutamate,neuron18,158325,19724,25799,25929,40161,40291,33797,33927,25864,40226,33862,25845,40231,33857,False
glutamate,neuron18,158325,28977577291,20585,20715,36619,36749,36313,36443,20650,36684,36378,20632,36698,36415,False
glutamate,neuron18,158325,14281,27584,27714,35843,35973,38692,38822,27649,35908,38757,27663,35915,38774,False
glutamate,neuron18,158325,27318497684,21121,21251,34356,34486,33921,34051,21186,34421,33986,21175,34409,34006,False
glutamate,neuron18,158325,28942274874,21895,22025,32013,32143,36324,36454,21960,32078,36389,21966,32075,36409,False
glutamate,neuron18,158325,27318497762,21171,21301,34305,34435,33885,34015,21236,34370,33950,21207,34366,33956,False
glutamate,neuron18,158325,29798628635,25190,25320,36755,36885,37069,37199,25255,36820,37134,25246,36789,37123,False
glutamate,neuron18,158325,19724,22807,22937,37002,37132,36574,36704,22872,37067,36639,22872,37053,36654,False
glutamate,neuron18,158325,29387962692,21459,21589,36710,36840,36683,36813,21524,36775,36748,21520,36798,36725,False
glutamate,neuron18,158325,29449,21925,22055,32134,32264,36391,36521,21990,32199,36456,21959,32225,36468,False
glutamate,neuron18,158325,24659,21904,22034,31893,32023,36374,36504,21969,31958,36439,21952,31964,36435,False
glutamate,neuron18,158325,101466,21895,22025,32013,32143,36324,36454,21960,32078,36389,21936,32065,36376,False
glutamate,neuron18,158325,29759483113,22241,22371,31118,31248,37328,37458,22306,31183,37393,22301,31196,37360,False
glutamate,neuron18,158325,13608,27584,27714,35843,35973,38692,38822,27649,35908,38757,27672,35899,38758,False
glutamate,neuron18,158325,27318497012,21171,21301,34305,34435,33885,34015,21236,34370,33950,21216,34362,33948,False
glutamate,neuron18,158325,28977920114,25347,25477,36464,36594,36353,36483,25412,36529,36418,25378,36544,36419,False
glutamate,neuron18,158325,11727,24338,24468,38190,38320,35740,35870,24403,38255,35805,24377,38236,35821,False
glutamate,neuron18,158325,29388006687,21712,21842,36698,36828,36756,36886,21777,36763,36821,21787,36779,36847,False
glutamate,neuron18,158325,10549,25648,25778,39207,39337,34476,34606,25713,39272,34541,25712,39299,34528,False
glutamate,neuron19,26980,11148641144,24305,24435,10108,10238,14194,14324,24370,10173,14259,24385,10152,14289,False
glutamate,neuron19,26980,11969346388,24335,24465,10200,10330,14984,15114,24400,10265,15049,24390,10263,15072,False
glutamate,neuron19,26980,27193,24335,24465,10200,10330,14984,15114,24400,10265,15049,24408,10271,15072,False
glutamate,neuron19,26980,24586,24291,24421,10159,10289,14982,15112,24356,10224,15047,24338,10213,15020,False
glutamate,neuron19,26980,11145067256,24027,24157,9515,9645,14355,14485,24092,9580,14420,24105,9582,14429,False
glutamate,neuron19,26980,38584,24003,24133,10674,10804,17181,17311,24068,10739,17246,24054,10761,17234,False
glutamate,neuron19,26980,13200409645,24101,24231,10193,10323,16435,16565,24166,10258,16500,24178,10239,16497,False
glutamate,neuron19,26980,11145067408,24027,24157,9515,9645,14355,14485,24092,9580,14420,24102,9570,14448,False
glutamate,neuron19,26980,27099,24212,24342,10108,10238,14155,14285,24277,10173,14220,24245,10174,14234,False
glutamate,neuron19,26980,17116,24028,24158,9445,9575,14262,14392,24093,9510,14327,24100,9495,14335,False
glutamate,neuron19,26980,11148640468,24212,24342,10108,10238,14155,14285,24277,10173,14220,24296,10154,14234,False
glutamate,neuron19,26980,17116,23946,24076,9295,9425,14265,14395,24011,9360,14330,24024,9375,14341,False
glutamate,neuron19,26980,13200370931,24101,24231,10193,10323,16435,16565,24166,10258,16500,24168,10273,16522,False
glutamate,neuron19,26980,26660,24003,24133,10674,10804,17181,17311,24068,10739,17246,24075,10755,17256,False
glutamate,neuron19,26980,12379701890,24295,24425,10202,10332,15517,15647,24360,10267,15582,24345,10266,15593,False
glutamate,neuron19,26980,10324396186,24028,24158,9445,9575,14262,14392,24093,9510,14327,24095,9492,14324,False
glutamate,neuron19,26980,26753,24101,24231,10193,10323,16435,16565,24166,10258,16500,24181,10273,16497,False
glutamate,neuron19,26980,20100,23946,24076,9295,9425,14265,14395,24011,9360,14330,24009,9361,14346,False
glutamate,neuron19,26980,163496,24212,24342,10108,10238,14155,14285,24277,10173,14220,24309,10176,14200,False
glutamate,neuron19,26980,11148640499,24305,24435,10108,10238,14194,14324,24370,10173,14259,24367,10173,14233,False
glutamate,neuron19,26980,17179,24003,24133,10674,10804,17181,17311,24068,10739,17246,24047,10720,17259,False
glutamate,neuron19,26980,19305,24291,24421,10159,10289,14982,15112,24356,10224,15047,24345,10209,15041,False
glutamate,neuron19,26980,17157,24305,24435,10108,10238,14194,14324,24370,10173,14259,24393,10170,14290,False
glutamate,neuron19,26980,12379701650,24295,24425,10202,10332,15517,15647,24360,10267,15582,24379,10269,15566,False
glutamate,neuron19,26980,11145067091,24027,24157,9515,9645,14355,14485,24092,9580,14420,24077,9597,14418,False
glutamate,neuron19,26980,11972889904,24295,24425,10202,10332,15517,15647,24360,10267,15582,24381,10267,15619,False
glutamate,neuron19,26980,24967,24212,24342,10108,10238,14155,14285,24277,10173,14220,24247,10144,14200,False
glutamate,neuron19,26980,11145064658,24027,24157,9515,9645,14355,14485,24092,9580,14420,24074,9577,14401,False
glutamate,neuron19,26980,11145064036,24027,24157,9515,9645,14355,14485,24092,9580,14420,24091,9597,14429,False
glutamate,neuron19,26980,24586,24212,24342,10108,10238,14155,14285,24277,10173,14220,24257,10163,14218,False
glutamate,neuron19,26980,12790064405,24101,24231,10193,10323,16435,16565,24166,10258,16500,24171,10292,16497,False
glutamate,neuron19,26980,152444,24212,24342,10108,10238,14155,14285,24277,10173,14220,24289,10162,14205,False
glutamate,neuron19,26980,13614265240,24003,24133,10674,10804,17181,17311,24068,10739,17246,24051,10737,17256,False
glutamate,neuron19,26980,12379702044,24295,24425,10202,10332,15517,15647,24360,10267,15582,24382,10250,15593,False
glutamate,neuron19,26980,11148640946,24305,24435,10108,10238,14194,14324,24370,10173,14259,24385,10156,14272,False
glutamate,neuron19,26980,218335,24101,24231,10193,10323,16435,16565,24166,10258,16500,24177,10260,16512,False
glutamate,neuron19,26980,11145065731,24028,24158,9445,9575,14262,14392,24093,9510,14327,24107,9499,14324,False
glutamate,neuron19,26980,22623,24335,24465,10200,10330,14984,15114,24400,10265,15049,24386,10274,15032,False
glutamate,neuron19,26980,27099,24291,24421,10159,10289,14982,15112,24356,10224,15047,24341,10230,15060,False
glutamate,neuron19,26980,163496,24027,24157,9515,9645,14355,14485,24092,9580,14420,24082,9609,14418,False
glutamate,neuron19,26980,11145065799,23946,24076,9295,9425,14265,14395,24011,9360,14330,24036,9369,14341,False
glutamate,neuron19,26980,11148639802,24212,24342,10108,10238,14155,14285,24277,10173,14220,24274,10162,14205,False
glutamate,neuron19,26980,11969346782,24335,24465,10200,10330,14984,15114,24400,10265,15049,24396,10276,15064,False
glutamate,neuron19,26980,17157,23946,24076,9295,9425,14265,14395,24011,9360,14330,24034,9377,14332,False
glutamate,neuron19,26980,10753,24212,24342,10108,10238,14155,14285,24277,10173,14220,24313,10166,14225,False
glutamate,neuron19,26980,11145066891,24027,24157,9515,9645,14355,14485,24092,9580,14420,24112,9585,14418,False
glutamate,neuron19,26980,34562,24295,24425,10202,10332,15517,15647,24360,10267,15582,24357,10301,15566,False
glutamate,neuron19,26980,25673,24295,24425,10202,10332,15517,15647,24360,10267,15582,24350,10282,15593,False
glutamate,neuron19,26980,11148640608,24305,24435,10108,10238,14194,14324,24370,10173,14259,24380,10164,14244,False
glutamate,neuron19,26980,10753,24305,24435,10108,10238,14194,14324,24370,10173,14259,24364,10159,14244,False
glutamate,neuron20,18969,13719,24008,24138,9644,9774,16524,16654,24073,9709,16589,24053,9719,16596,False
glutamate,neuron20,18969,13547,24008,24138,9644,9774,16524,16654,24073,9709,16589,24064,9707,16570,False
glutamate,neuron20,18969,12376126883,23971,24101,9533,9663,15593,15723,24036,9598,15658,24020,9578,15675,False
glutamate,neuron20,18969,13614265145,23917,24047,10677,10807,17167,17297,23982,10742,17232,23986,10730,17239,False
glutamate,neuron20,18969,9089757964,23759,23889,9111,9241,11757,11887,23824,9176,11822,23828,9152,11789,False
glutamate,neuron20,18969,14241,24008,24138,9644,9774,16524,16654,24073,9709,16589,24069,9721,16570,False
glutamate,neuron20,18969,12376125665,23971,24101,9533,9663,15593,15723,24036,9598,15658,24043,9601,15675,False
glutamate,neuron20,18969,11145107098,24404,24534,9772,9902,14428,14558,24469,9837,14493,24475,9841,14477,False
glutamate,neuron20,18969,19003,22455,22585,7305,7435,9779,9909,22520,7370,9844,22507,7375,9832,False
glutamate,neuron20,18969,19132,24463,24593,8733,8863,10097,10227,24528,8798,10162,24518,8817,10190,False
glutamate,neuron20,18969,17157,23971,24101,9533,9663,15593,15723,24036,9598,15658,24034,9591,15675,False
glutamate,neuron20,18969,163733,23759,23889,9111,9241,11757,11887,23824,9176,11822,23812,9165,11795,False
glutamate,neuron20,18969,31591,23764,23894,9517,9647,11318,11448,23829,9582,11383,23829,9589,11367,False
glutamate,neuron20,18969,7437608240,22455,22585,7305,7435,9779,9909,22520,7370,9844,22502,7385,9823,False
glutamate,neuron20,18969,19924,23759,23889,9111,9241,11757,11887,23824,9176,11822,23814,9156,11828,False
glutamate,neuron20,18969,8682940671,23764,23894,9517,9647,11318,11448,23829,9582,11383,23820,9577,11362,False
glutamate,neuron20,18969,7855190135,24463,24593,8733,8863,10097,10227,24528,8798,10162,24514,8806,10155,False
glutamate,neuron20,18969,8682940183,23764,23894,9517,9647,11318,11448,23829,9582,11383,23849,9595,11381,False
glutamate,neuron20,18969,11969351128,24418,24548,10180,10310,15313,15443,24483,10245,15378,24458,10242,15354,False
glutamate,neuron20,18969,18674,23917,24047,10677,10807,17167,17297,23982,10742,17232,24001,10778,17231,False
glutamate,neuron20,18969,11145101304,24404,24534,9772,9902,14428,14558,24469,9837,14493,24466,9860,14477,False
glutamate,neuron20,18969,12376124816,23971,24101,9533,9663,15593,15723,24036,9598,15658,24054,9560,15646,False
glutamate,neuron20,18969,7855192037,24463,24593,8733,8863,10097,10227,24528,8798,10162,24524,8820,10155,False
glutamate,neuron20,18969,12376125378,23971,24101,9533,9663,15593,15723,24036,9598,15658,24058,9607,15665,False
glutamate,neuron20,18969,10753,23917,24047,10677,10807,17167,17297,23982,10742,17232,24003,10743,17239,False
glutamate,neuron20,18969,15784,24463,24593,8733,8863,10097,10227,24528,8798,10162,24514,8814,10171,False
glutamate,neuron20,18969,17157,24404,24534,9772,9902,14428,14558,24469,9837,14493,24476,9826,14477,False
glutamate,neuron20,18969,18379,24463,24593,8733,8863,10097,10227,24528,8798,10162,24525,8815,10138,False
glutamate,neuron20,18969,13188,23969,24099,9343,9473,14373,14503,24034,9408,14438,24028,9417,14471,False
glutamate,neuron20,18969,11969346388,24418,24548,10180,10310,15313,15443,24483,10245,15378,24465,10254,15383,False
glutamate,neuron20,18969,15059,23759,23889,9111,9241,11757,11887,23824,9176,11822,23810,9176,11810,False
glutamate,neuron20,18969,12376126785,23971,24101,9533,9663,15593,15723,24036,9598,15658,24010,9595,15665,False
glutamate,neuron20,18969,12376126326,23971,24101,9533,9663,15593,15723,24036,9598,15658,24025,9602,15675,False
glutamate,neuron20,18969,7437608795,22455,22585,7305,7435,9779,9909,22520,7370,9844,22492,7366,9851,False
glutamate,neuron20,18969,11555454143,24404,24534,9772,9902,14428,14558,24469,9837,14493,24502,9817,14503,False
glutamate,neuron20,18969,17157,23969,24099,9343,9473,14373,14503,24034,9408,14438,24045,9430,14423,False
glutamate,neuron20,18969,101706,24404,24534,9772,9902,14428,14558,24469,9837,14493,24472,9868,14487,False
glutamate,neuron20,18969,7855192259,24463,24593,8733,8863,10097,10227,24528,8798,10162,24511,8798,10171,False
glutamate,neuron20,18969,27365,23969,24099,9343,9473,14373,14503,24034,9408,14438,24021,9418,14444,False
glutamate,neuron20,18969,9089758305,23759,23889,9111,9241,11757,11887,23824,9176,11822,23839,9148,11795,False
glutamate,neuron20,18969,163733,24463,24593,8733,8863,10097,10227,24528,8798,10162,24513,8789,10155,False
glutamate,neuron20,18969,13614263695,23917,24047,10677,10807,17167,17297,23982,10742,17232,24016,10745,17208,False
glutamate,neuron20,18969,32543,23759,23889,9111,9241,11757,11887,23824,9176,11822,23800,9201,11810,False
glutamate,neuron20,18969,19924,23764,23894,9517,9647,11318,11448,23829,9582,11383,23810,9560,11367,False
glutamate,neuron20,18969,20115,24008,24138,9644,9774,16524,16654,24073,9709,16589,24056,9707,16585,False
glutamate,neuron20,18969,8682940605,23764,23894,9517,9647,11318,11448,23829,9582,11383,23807,9589,11381,False
glutamate,neuron20,18969,27099,23917,24047,10677,10807,17167,17297,23982,10742,17232,23963,10715,17212,False
glutamate,neuron20,18969,7855191231,24463,24593,8733,8863,10097,10227,24528,8798,10162,24518,8781,10138,False
glutamate,neuron20,18969,8682940471,23764,23894,9517,9647,11318,11448,23829,9582,11383,23857,9562,11354,False
glutamate,neuron20,18969,7434070872,22455,22585,7305,7435,9779,9909,22520,7370,9844,22517,7380,9823,False
